"name","method","fixweighting","b","k","ib_chi2p","ib_emd","ib_chi2s","ib_h","ib_kl","oob_chi2p","oob_emd","oob_chi2s","oob_h","oob_kl"
"polynomial (order 16)","polynomial",true,2,17,0.0023192384439624483,0.024573449093338442,0.0023415880025745303,0.01712917537380703,0.0011668669664895391,0.006203169386344152,0.04602776887261809,0.005918717170750306,0.02743565968614482,0.002987533490686741
"polynomial (order 16)","polynomial",true,2,18,0.0023705144964675916,0.024808220244783966,0.0023947536561980533,0.0173234197753034,0.0011931333280008182,0.0062924780053114655,0.0462182470319102,0.0060062523188492995,0.027642783745613585,0.003031281627429474
"polynomial (order 16)","polynomial",true,2,19,0.0024184146265788416,0.025023404503492334,0.002444604518210423,0.01750367065600179,0.0012177342393342233,0.006374458544307077,0.04639291043520178,0.006087180905508878,0.027833193280773643,0.003071661844790906
"polynomial (order 16)","polynomial",true,2,20,0.002463051091666319,0.025221298044796937,0.002491036749690857,0.017670036246553035,0.0012406511165637926,0.006450716977135895,0.04653944994760731,0.006161676830615959,0.028007846445559672,0.0031089133376847795
"original {\\sc Dsea}","none",false,3,0,37.68018349329914,1.6854666666666656,0.8223704988218489,0.370959995859319,0.9636627570902788,49.07341790752441,1.6916953765175027,0.8008285995964256,0.36539770146082395,0.9407086302723954
"original {\\sc Dsea}","none",false,3,1,0.07842595043085344,0.2171362375504516,0.04841932665218927,0.07939241385386894,0.028232963194698976,0.06030355951278249,0.20300446790989962,0.03998954378764057,0.07178319628114221,0.02271202729417435
"original {\\sc Dsea}","none",false,3,2,0.007774184280527874,0.06432766882809707,0.006716334021402561,0.029073506489379904,0.003530296378863696,0.006254408857049356,0.053820768992465934,0.005568145810641726,0.026444629406370303,0.0028959347242001007
"original {\\sc Dsea}","none",false,3,3,0.0027281735161140516,0.030185109361707315,0.0026151361379958336,0.018092269226204997,0.0013263173437537358,0.004385304441912616,0.03892810386350197,0.004265835194466537,0.023110297865023412,0.002152701932147316
"original {\\sc Dsea}","none",false,3,4,0.0025748870863019934,0.027704083105047638,0.0025618949860911158,0.01790085639312673,0.0012831048857919326,0.005384895957656424,0.04787482912976278,0.0054018406167591956,0.026011905916762956,0.002698373904959508
"original {\\sc Dsea}","none",false,3,5,0.0030754278417991954,0.028902520341971025,0.0030940268230836864,0.019671805643683853,0.001543920086027316,0.006488431976387081,0.05321531559152635,0.00657094413799242,0.028698560247098263,0.0032723249502891252
"original {\\sc Dsea}","none",false,3,6,0.0037585041595065817,0.03072377731398747,0.0037995735770314887,0.02180058689727231,0.0018929561891652788,0.00759279485647074,0.056114282057208725,0.007714852754185733,0.031104170990625506,0.003837920089447236
"original {\\sc Dsea}","none",false,3,7,0.004568341803084096,0.03254576742818029,0.004630814839939552,0.024069195296660358,0.0023050163301462276,0.008755717782252388,0.058125645254976946,0.008907412996431807,0.03342834953836586,0.004429424725225518
"original {\\sc Dsea}","none",false,3,8,0.005493717634694728,0.03472719352553616,0.0055785903587081825,0.026420182937332063,0.0027751800000775624,0.010003198160825151,0.059891681535954866,0.010181631505017745,0.03574535864309708,0.005062215248149756
"original {\\sc Dsea}","none",false,3,9,0.0065256062763765586,0.03701813009231217,0.006634946494491963,0.02881639269852376,0.0032992965165155375,0.011338942801928185,0.06213188715585849,0.01154439262559179,0.038068242058065596,0.005739238885697672
"original {\\sc Dsea}","none",false,3,10,0.007653801038730436,0.039582334941839964,0.007790517973111365,0.031228931604191063,0.003872548963064747,0.012757755302891161,0.06429723273264533,0.012992100630825733,0.040390761698216,0.0064584577805770465
"original {\\sc Dsea}","none",false,3,11,0.008868128792226121,0.04208925173268471,0.009035809524250168,0.03363689344826464,0.004490083570491026,0.014251323660289628,0.06651995290856058,0.014517344744443841,0.04270243048132701,0.007216038691600049
"original {\\sc Dsea}","none",false,3,12,0.010159036439814912,0.044707414326605036,0.010361863866282739,0.03602589232424008,0.005147330177272454,0.01581136113149618,0.06874412442756783,0.0161124767765899,0.04499458275880696,0.008008072594350654
"original {\\sc Dsea}","none",false,3,13,0.011518109627509956,0.04726649012380769,0.011760672250573838,0.03838664799175755,0.005840225461406123,0.017430132004015445,0.0709007338701838,0.017770130348193153,0.04726058876976308,0.008830836272726463
"original {\\sc Dsea}","none",false,3,14,0.012936830895878599,0.049761746571330014,0.013224201616351048,0.04071194385934694,0.006564681974530352,0.019099471129943642,0.07299088668352574,0.019482679768523196,0.04949466706684269,0.00968044999637213
"original {\\sc Dsea}","none",false,3,15,0.014408627789509578,0.05219751179054981,0.014746187526966022,0.04299861966665407,0.007317526960594436,0.02081345219670492,0.0750196083439686,0.021244502310975032,0.05169441525167221,0.010554075701171119
"original {\\sc Dsea}","none",false,3,16,0.01592722748459384,0.05457537245919627,0.016320604595474807,0.045244385693982474,0.00809571825505219,0.022566166650137942,0.0769877864776349,0.023049960194608126,0.05385773130230959,0.011448873482548862
"original {\\sc Dsea}","none",false,3,17,0.017486514690180935,0.05689504958942903,0.017941606914775476,0.04744751695388667,0.008896300881751577,0.024351855930104045,0.078895517493064,0.024893650375980896,0.055983027063736396,0.01236210744828335
"original {\\sc Dsea}","none",false,3,18,0.01908206103206432,0.05916228082172905,0.01960491671859391,0.04960846908005998,0.009717124737817781,0.026166538560964896,0.08074958087251002,0.026771771861464937,0.05807060339566711,0.01329187180675368
"original {\\sc Dsea}","none",false,3,19,0.020709468862605804,0.06137606466535992,0.021306219246992664,0.05172746986688146,0.010556033355202,0.028006102309242786,0.08254809522943295,0.02868034014540943,0.06012044329125636,0.014236177308915786
"original {\\sc Dsea}","none",false,3,20,0.022364339564327224,0.06353844788629792,0.023041228734375318,0.053804644203357885,0.01141088081871236,0.029866540619947576,0.08429504577034706,0.030615518953485955,0.0621326037102819,0.015193101469482285
"no smoothing","none",true,3,0,37.68018349329914,1.6854666666666656,0.8223704988218489,0.370959995859319,0.9636627570902788,49.07341790752441,1.6916953765175027,0.8008285995964256,0.36539770146082395,0.9407086302723954
"no smoothing","none",true,3,1,0.07833255495298368,0.21735082527762814,0.04843989987762104,0.0794164042929627,0.028244210902855983,0.059691863067787336,0.20172807416341265,0.039684968910187454,0.07151006438479221,0.022532644953272174
"no smoothing","none",true,3,2,0.007494165988911989,0.06335414228100776,0.006469963783746523,0.028537235413957942,0.003401540594729738,0.005204973623794862,0.05413406437245646,0.004662126141647614,0.02419446663216495,0.002419558655688193
"no smoothing","none",true,3,3,0.0020597264631497312,0.0294090431141532,0.00196059675626747,0.01566447665724067,0.000996750912454149,0.0026398012168110095,0.029512957286953325,0.0026263147424186637,0.018137003701879737,0.0013154245646805904
"no smoothing","none",true,3,4,0.0014416134726642196,0.022376947224695378,0.0014216456811565472,0.013333494929308614,0.0007141482946426908,0.002854104252008789,0.04129609962514044,0.0029542349396978252,0.019254183035943496,0.0014610106848025294
"no smoothing","none",true,3,5,0.0013911096839478614,0.023994092876567126,0.001382669067608484,0.013149077758524433,0.0006927413673968459,0.003085368611366952,0.045936642105521654,0.003233378937262936,0.02016320681527058,0.0015931564425926972
"no smoothing","none",true,3,6,0.0014251872367956019,0.024333337844270192,0.0014185873233835316,0.013319119258543873,0.0007103912639787987,0.0032236726694344275,0.04747254593945032,0.0033941845838949517,0.020676104890432326,0.0016702618858608922
"no smoothing","none",true,3,7,0.0014827722838277931,0.024199808543998662,0.001475714945272675,0.013585341058320847,0.0007390253536249114,0.0033225272746427955,0.0479029980423623,0.003504821116446131,0.021026290979292192,0.0017239846342367259
"no smoothing","none",true,3,8,0.001553382321728126,0.023918285744899785,0.0015451444732717072,0.013902152962312436,0.0007739275174111095,0.0034101027459132634,0.04794054365595599,0.0035997783431317796,0.021323743118105837,0.0017705506683309972
"no smoothing","none",true,3,9,0.0016333122071743812,0.023864881644637154,0.0016236784845711802,0.014252087092764468,0.0008134156465532027,0.0034959877853305145,0.04783811572283103,0.003691301645715362,0.021606284139214886,0.001815663833518254
"no smoothing","none",true,3,10,0.0017191158289724502,0.024049526686689367,0.0017080849611657556,0.01461888601660509,0.0008558395310419649,0.003581927808994602,0.047688124690746646,0.003782168900067967,0.02188243477629949,0.001860552570257777
"no smoothing","none",true,3,11,0.0018081648317095497,0.024361491662488806,0.0017958292122141658,0.01499069791590966,0.0008999173376110301,0.0036678852042469194,0.047534703792325585,0.003872711471577359,0.022153344185305266,0.0019053251633075487
"no smoothing","none",true,3,12,0.0018987096543804467,0.024889160966482613,0.0018851507014045086,0.015359962612094255,0.0009447712725888466,0.003752855178442733,0.04737484920019258,0.0039620114643968175,0.022416623626307634,0.001949508523576911
"no smoothing","none",true,3,13,0.0019890732693948515,0.02542924944849719,0.00197439220776089,0.015720246705677524,0.000989569719862864,0.003836225694258011,0.047223814795804814,0.004049483031981923,0.02267093377469274,0.001992804724342658
"no smoothing","none",true,3,14,0.0020789631241003837,0.025909093791438027,0.0020632181874409732,0.016070833582600013,0.0010341521538844306,0.003917909208169564,0.047075797558511545,0.004135037138550611,0.02291636186708611,0.0020351689890413197
"no smoothing","none",true,3,15,0.0021673763087125477,0.02638202559311138,0.002150628332403655,0.016408521728720073,0.001078017941573561,0.003997344967140009,0.04693157085862408,0.004218117613732581,0.023151728121845107,0.0020763220274335366
"no smoothing","none",true,3,16,0.0022539531302611785,0.026822902467683995,0.0022362580330223185,0.016732721498365057,0.0011209855110402426,0.0040745881652532205,0.046942741638216726,0.004298785832529308,0.02337755499773072,0.0021162937470990883
"no smoothing","none",true,3,17,0.0023386395539454186,0.027229674359524243,0.002320031396793472,0.017043919837540247,0.0011630204237277116,0.004149598503239942,0.0470092979551214,0.0043770241557261995,0.023594123648704876,0.002155071859578774
"no smoothing","none",true,3,18,0.0024213262254860007,0.027607889568640624,0.002401840872337081,0.017342425429649085,0.0012040684587293331,0.004222651634373325,0.04706566876913563,0.004453110079463723,0.02380247043823071,0.002192795219328355
"no smoothing","none",true,3,19,0.002502128784305444,0.027960269981847984,0.00248178381352836,0.017629226731928186,0.0012441812159069351,0.004293709446395398,0.04711256996037334,0.004527027329106798,0.024002816208566844,0.0022294526639829878
"no smoothing","none",true,3,20,0.0025807795930353847,0.028290498574794654,0.002559612690791446,0.017904020954746528,0.0012832314548883086,0.00436294452541002,0.04715241087930338,0.004598969048315344,0.024195910747055918,0.0022651380373296193
"polynomial (order 1)","polynomial",true,3,0,37.68018349329914,1.6854666666666656,0.8223704988218489,0.370959995859319,0.9636627570902788,49.07341790752441,1.6916953765175027,0.8008285995964256,0.36539770146082395,0.9407086302723954
"polynomial (order 1)","polynomial",true,3,1,0.07833255495298368,0.21735082527762814,0.04843989987762104,0.0794164042929627,0.028244210902855983,0.059691863067787336,0.20172807416341265,0.039684968910187454,0.07151006438479221,0.022532644953272174
"polynomial (order 1)","polynomial",true,3,2,0.07870100875014241,0.21748611058642714,0.048494365435074134,0.07947552667921948,0.028305492937847558,0.059844634309712555,0.20142927866600915,0.03968305117665929,0.07151594842616753,0.022547149444084372
"polynomial (order 1)","polynomial",true,3,3,0.07870684754380329,0.21748786080482096,0.048495101451821725,0.07947636993022038,0.028306409440176337,0.059846837030988705,0.20142342442754016,0.03968282357382817,0.07151586721310967,0.02254727294193631
"polynomial (order 1)","polynomial",true,3,4,0.07870702008726845,0.21748799942694372,0.0484951526067822,0.07947641605422574,0.028306448377264835,0.05984694412300456,0.20142336849627585,0.03968286142581318,0.07151590392953591,0.02254730047230545
"polynomial (order 1)","polynomial",true,3,5,0.07870702008726845,0.21748799942694372,0.0484951526067822,0.07947641605422574,0.028306448377264835,0.05984694412300456,0.20142336849627585,0.03968286142581318,0.07151590392953591,0.02254730047230545
"polynomial (order 1)","polynomial",true,3,6,0.07870702008726845,0.21748799942694372,0.0484951526067822,0.07947641605422574,0.028306448377264835,0.05984694412300456,0.20142336849627585,0.03968286142581318,0.07151590392953591,0.02254730047230545
"polynomial (order 1)","polynomial",true,3,7,0.07870702008726845,0.21748799942694372,0.0484951526067822,0.07947641605422574,0.028306448377264835,0.05984694412300456,0.20142336849627585,0.03968286142581318,0.07151590392953591,0.02254730047230545
"polynomial (order 1)","polynomial",true,3,8,0.07870702008726845,0.21748799942694372,0.0484951526067822,0.07947641605422574,0.028306448377264835,0.05984694412300456,0.20142336849627585,0.03968286142581318,0.07151590392953591,0.02254730047230545
"polynomial (order 1)","polynomial",true,3,9,0.07870702008726845,0.21748799942694372,0.0484951526067822,0.07947641605422574,0.028306448377264835,0.05984694412300456,0.20142336849627585,0.03968286142581318,0.07151590392953591,0.02254730047230545
"polynomial (order 1)","polynomial",true,3,10,0.07870702008726845,0.21748799942694372,0.0484951526067822,0.07947641605422574,0.028306448377264835,0.05984694412300456,0.20142336849627585,0.03968286142581318,0.07151590392953591,0.02254730047230545
"polynomial (order 1)","polynomial",true,3,11,0.07870702008726845,0.21748799942694372,0.0484951526067822,0.07947641605422574,0.028306448377264835,0.05984694412300456,0.20142336849627585,0.03968286142581318,0.07151590392953591,0.02254730047230545
