"name","dataset","f_train","b","k","ib_chi2p","ib_emd","ib_chi2s","ib_h","ib_kl","oob_chi2p","oob_emd","oob_chi2s","oob_h","oob_kl"
"re-weighting fix","gaussian","auxiliary",3,9,0.003301133533538405,0.03504894014167905,0.0033112314563351676,0.020395882455593758,0.0016525599417999133,0.005014492887134165,0.05492203465617556,0.00524109511515088,0.025708687135528673,0.0025821935204447606
"re-weighting fix","gaussian","auxiliary",3,10,0.003650134312085022,0.03649588284153799,0.0036553984679262037,0.02143473654355816,0.0018250604664546205,0.005363641197009648,0.05547145586461782,0.0055970832307675735,0.026577545572960343,0.0027587481082490236
"re-weighting fix","gaussian","auxiliary",3,11,0.003968768576512747,0.037711350369430206,0.003970466975007822,0.022343885371463295,0.0019828385840293785,0.005678184887964552,0.05590375005562507,0.005918909291455559,0.02734011801345376,0.002918202277313673
"re-weighting fix","gaussian","auxiliary",3,12,0.004257635706552078,0.038732274364817514,0.00425714628711653,0.02314046269933945,0.0021262424134199137,0.005960382367895188,0.05624878346496285,0.006209125425196777,0.028010730565927282,0.0030617954176443817
"re-weighting fix","gaussian","auxiliary",3,13,0.00451886161915507,0.03959575203915932,0.0045175395340299185,0.023841247424045756,0.0022563320116900615,0.006213327049924594,0.05663985515243603,0.006470904131271248,0.02860278651182805,0.0031911042577058256
"re-weighting fix","gaussian","auxiliary",3,14,0.0047546187371825515,0.040323301830802294,0.004753695915233498,0.024459717638092626,0.0023741524131029776,0.006439726470925862,0.05701448838860863,0.006706894176136093,0.029126788517359812,0.003307460977892628
"re-weighting fix","gaussian","auxiliary",3,15,0.00496742667252199,0.0409418205493804,0.0049680485332365834,0.025008085654474706,0.0024809325374032013,0.006642478757242571,0.0573303469324954,0.00691995769322845,0.029592446282023163,0.003412298893916802
"re-weighting fix","gaussian","auxiliary",3,16,0.005159746957066706,0.04146470015821515,0.0051629371223413986,0.025496644412102858,0.0025778589993663333,0.006824129798725498,0.05759477638070955,0.0071125689206275235,0.030007688709571278,0.0035068618703126427
"re-weighting fix","gaussian","auxiliary",3,17,0.005334044249818125,0.04191214074703574,0.005340747971632204,0.025934565432899844,0.002666134093686083,0.006987440613477551,0.05808483175576314,0.0072874351901719755,0.03038022285464435,0.00359250735934062
"re-weighting fix","gaussian","auxiliary",3,18,0.005492533592712521,0.04229276633544188,0.005503589639998289,0.026329421171767033,0.0027468254921455488,0.0071345856346905516,0.058520582624965595,0.007446672931575638,0.030715974837220557,0.003670297681888849
"re-weighting fix","gaussian","auxiliary",3,19,0.005637520202260735,0.0426177769315554,0.005653672627764622,0.0266883428112109,0.0028210498739494137,0.007268062584401675,0.05890754688406629,0.007592712838729108,0.031021105291140716,0.003741454018305442
"re-weighting fix","gaussian","auxiliary",3,20,0.00577015073244788,0.04289634963833731,0.005792112136820139,0.02701538096348294,0.002889366253941017,0.007389014562664793,0.059251515845834685,0.007726700429213717,0.03129886021870356,0.003806544226111798
"original {\\sc Dsea}","gaussian","auxiliary",4,0,122.33487379272967,1.7377266666666666,0.8208565775545195,0.3712940214426422,1.021045028847237,29.696900759240865,1.705805053594729,0.8110445687273103,0.36697224555089136,0.9250135129413476
"original {\\sc Dsea}","gaussian","auxiliary",4,1,0.08297561753862048,0.21301484552710037,0.04583836180410994,0.07711605724142846,0.02652826540897582,0.06286659960976566,0.21687034972649868,0.04410493378496583,0.07531707849913992,0.024730471223781726
"original {\\sc Dsea}","gaussian","auxiliary",4,2,0.007107866502103546,0.05863451574238621,0.006121136144676741,0.027775798936483,0.0032025580657301135,0.006600605466517885,0.0724617389500025,0.006207247133859533,0.02788455841262817,0.003168634164455861
"original {\\sc Dsea}","gaussian","auxiliary",4,3,0.003064221007117779,0.02827117780871665,0.0029356823757026055,0.019181159960749723,0.0014874659648524838,0.003589266280405973,0.0548351601149167,0.0035756742050790215,0.021163972154457256,0.001790318126211432
"original {\\sc Dsea}","gaussian","auxiliary",4,4,0.003327763733116694,0.031978090380377966,0.0033289030211521428,0.020411908495218577,0.0016636951939976324,0.004297218653752069,0.058756882254741884,0.004314917558805751,0.02326058088394472,0.0021550375878103684
"original {\\sc Dsea}","gaussian","auxiliary",4,5,0.004088758468282714,0.034783022530070165,0.004135484578247098,0.022749680666670057,0.002059593078990275,0.005419983081338229,0.06229847982802676,0.005441864133202976,0.026128629496845236,0.0027181175627597203
"original {\\sc Dsea}","gaussian","auxiliary",4,6,0.004978583703958862,0.03760607406163127,0.005040869159562889,0.02511774096415467,0.0025097382291306616,0.006645014682581914,0.0652510865489375,0.006662107551872214,0.02891668448807491,0.0033293834530265347
"original {\\sc Dsea}","gaussian","auxiliary",4,7,0.0059569751867707904,0.0408901639511747,0.006020390755475301,0.027451469022767707,0.002999317289529638,0.007937044368103855,0.06790449681472241,0.007945262668457256,0.03158708514430065,0.003972875323002801
"original {\\sc Dsea}","gaussian","auxiliary",4,8,0.007009121706211969,0.0440885982417839,0.007066398811729852,0.02974307954178293,0.0035233439914012783,0.009280446199680424,0.0703425251658768,0.009278252365041048,0.034144099959047804,0.004641659359151073
"original {\\sc Dsea}","gaussian","auxiliary",4,9,0.008119379272822755,0.04693356022034061,0.008167100232250517,0.031978860057218055,0.004075293350068525,0.010659612088639223,0.0725950548786083,0.010647103344835384,0.03658794277783957,0.005328497720920031
"original {\\sc Dsea}","gaussian","auxiliary",4,10,0.009272835423017232,0.04949672958799852,0.009309952170701064,0.034147075762180096,0.00464850766493143,0.012060901258658403,0.07467614734960891,0.01203936697739658,0.03892013416705249,0.006026985331216605
"original {\\sc Dsea}","gaussian","auxiliary",4,11,0.01045682962361559,0.051820285203266536,0.010483931873774227,0.036241068898266685,0.005237211045391618,0.013473537737473004,0.07659817862871154,0.013445195717033613,0.04114483597319063,0.0067320597903941905
"original {\\sc Dsea}","gaussian","auxiliary",4,12,0.011661602299258942,0.053935215856028194,0.011680525643922194,0.03825931782859597,0.005836948484032808,0.014889774714615974,0.0783757810363683,0.014857574634550697,0.04326858687733889,0.007440105767473807
"original {\\sc Dsea}","gaussian","auxiliary",4,13,0.012879546421695143,0.055863146386693124,0.012893084014405578,0.040203069579072256,0.0064442463276002115,0.01630392095949324,0.0800180813200367,0.01627139262453968,0.045298604240340844,0.008148483783390855
"original {\\sc Dsea}","gaussian","auxiliary",4,14,0.01410520672486753,0.05762433291043216,0.01411689599224217,0.04207580391778137,0.007056636319603176,0.01771238684721534,0.08153873731589013,0.017683493478124823,0.04724282624418824,0.00885555304157462
"original {\\sc Dsea}","gaussian","auxiliary",4,15,0.015334579293038915,0.059235987768582084,0.015348592946407525,0.04388195064779381,0.007672340064230255,0.019112675331652552,0.08294893373715698,0.0190917837568417,0.04910879909082514,0.009560208012150984
"original {\\sc Dsea}","gaussian","auxiliary",4,16,0.01656474811469702,0.06071404248767479,0.01658568549347913,0.04562612302806764,0.008290053260588055,0.02050343111556147,0.08425811171188283,0.020495123284512997,0.05090372551528199,0.01026184826020987
"original {\\sc Dsea}","gaussian","auxiliary",4,17,0.017793866280806574,0.06207016433819611,0.01782669386950479,0.047313320580815554,0.008908986040705768,0.021883851423696005,0.0854744343529935,0.021892928960836694,0.05263416910594167,0.010960149719136654
"original {\\sc Dsea}","gaussian","auxiliary",4,18,0.019020645105283174,0.06331773669832533,0.019070615972971536,0.048948239404718354,0.00952860011096397,0.02325376934084124,0.08660657007664517,0.02328519822160846,0.05430626575506531,0.011655085775521613
"original {\\sc Dsea}","gaussian","auxiliary",4,19,0.020244344043593928,0.06446714823901924,0.02031689159848073,0.050535331916928425,0.010148595019954198,0.024613392867215287,0.08766193458794351,0.024672241443808297,0.05592556581512399,0.012346795227042642
"original {\\sc Dsea}","gaussian","auxiliary",4,20,0.021464434629261498,0.0655280385586095,0.021565140384716422,0.052078574251457704,0.010768764920753487,0.02596295563686481,0.088665958124378,0.02605437007776802,0.057496836428101696,0.013035420788770045
"re-weighting fix","gaussian","auxiliary",4,0,122.33487379272967,1.7377266666666666,0.8208565775545195,0.3712940214426422,1.021045028847237,29.696900759240865,1.705805053594729,0.8110445687273103,0.36697224555089136,0.9250135129413476
"re-weighting fix","gaussian","auxiliary",4,1,0.08111683040350921,0.20916332450516273,0.04454814908274623,0.07602949354142984,0.025815939587179666,0.06083137602108857,0.21301882870456101,0.04272441589654993,0.07411953494635069,0.023951138878905383
"re-weighting fix","gaussian","auxiliary",4,2,0.0061184879126457495,0.05342453238902299,0.00515047030589005,0.02549372768305704,0.0027137373387957396,0.005288066011997203,0.06877864065846326,0.0050012114120641495,0.0250267750253832,0.002547999733289336
"re-weighting fix","gaussian","auxiliary",4,3,0.0019559009167524426,0.025036470949458937,0.001832897927743243,0.015167112714554716,0.0009349773192404507,0.0020197428701506106,0.05023567351832585,0.002084378216998458,0.016155680617841377,0.0010315356200404366
"re-weighting fix","gaussian","auxiliary",4,4,0.0018067105587237131,0.025851690474298222,0.0018182862171008845,0.015096301799750942,0.0009065630667157799,0.0021539321948151552,0.052170069300756086,0.0022568198708761427,0.016818780782331202,0.0011115107464947029
"re-weighting fix","gaussian","auxiliary",4,5,0.0019952588665882397,0.028309102246770974,0.0020572736232609295,0.016058794455764892,0.001017897790155932,0.002534374691736669,0.05503647954049663,0.002655781653407482,0.01824677748167916,0.00130798818660072
"re-weighting fix","gaussian","auxiliary",4,6,0.0022027808116317294,0.03009970426015765,0.0022866667549650567,0.016931452038695564,0.001129004749762685,0.002905816852697167,0.05671854793922359,0.003041796482834365,0.019528436774239908,0.0014986308149641603
"re-weighting fix","gaussian","auxiliary",4,7,0.0024147272846389753,0.031229139401601824,0.0025087085891857238,0.017734359127784483,0.0012383438116811414,0.0032631277347132987,0.05790432534005075,0.0034135140810455863,0.02068792634985358,0.0016821542100938264
"re-weighting fix","gaussian","auxiliary",4,8,0.0026329688064357605,0.03213453590489564,0.0027323873190952296,0.018507250178888546,0.0013492673261146755,0.003609870414635073,0.05883455167384571,0.0037756196657590608,0.021758593964631444,0.0018607214253834154
"re-weighting fix","gaussian","auxiliary",4,9,0.002855153082821372,0.03294634575258431,0.002958402140754214,0.019256272191762545,0.0014616322499229504,0.003945178227337149,0.059594748654342236,0.004127364603300222,0.022750974503070114,0.0020339398423756816
"re-weighting fix","gaussian","auxiliary",4,10,0.003077105168543282,0.033651390180293256,0.0031838372891711485,0.01997515790595704,0.001573774564359038,0.004266365450924677,0.060251170019718706,0.004465907072405183,0.023667372745738244,0.0022004139349207693
"re-weighting fix","gaussian","auxiliary",4,11,0.003295190977328396,0.03427263659129206,0.0034055175843402227,0.02065755546727272,0.0016840289958127736,0.004571750015176908,0.061035581008975444,0.004789294432493869,0.02451127520491998,0.002359211312088029
"re-weighting fix","gaussian","auxiliary",4,12,0.0035066953243137466,0.034825476056028454,0.003620865516155617,0.02129947945683202,0.0017910812874633397,0.004860479054525247,0.0618674191305355,0.005096437240726127,0.025287191399826048,0.0025098254261466633
"re-weighting fix","gaussian","auxiliary",4,13,0.003709934070811476,0.03532285445472797,0.003828206092425555,0.021899756700523784,0.0018940899636721111,0.005132323578387552,0.06259395079109994,0.005386912691819097,0.026000138470663108,0.0026520758636937197
"re-weighting fix","gaussian","auxiliary",4,14,0.0039038868414244484,0.035771396482616714,0.0040264818176298295,0.0224588155654792,0.001992530572723537,0.005387517712678673,0.06323222259595153,0.005660760382544337,0.02665521236567212,0.002786013509533141
"re-weighting fix","gaussian","auxiliary",4,15,0.004088508066160521,0.036175799505982875,0.004215583552522579,0.02297938856279917,0.002086357857335847,0.005627368251976969,0.06378919337815386,0.005919161653986701,0.02725925653658781,0.002912248819773771
"re-weighting fix","gaussian","auxiliary",4,16,0.0042635821601279015,0.036545290876370345,0.004395275203874182,0.02346342270292102,0.0021754564205247653,0.005852289667653511,0.0642825170971497,0.006162430552322948,0.027816260366601932,0.003030954292415246
"re-weighting fix","gaussian","auxiliary",4,17,0.004429743457698594,0.03688181322774183,0.0045661420525756205,0.023914673980152717,0.0022601266727796387,0.0060640670473930776,0.06471964896556971,0.006392255374579554,0.028332692371837546,0.003142989143966378
"re-weighting fix","gaussian","auxiliary",4,18,0.004587372526825665,0.0371908491047485,0.004728539564531615,0.024335883300199642,0.0023405503486342936,0.006263384592272948,0.06510613835396586,0.006609274566522862,0.028812090073144975,0.003248679194368711
"re-weighting fix","gaussian","auxiliary",4,19,0.004737010699513771,0.0374724996068245,0.004882971395444193,0.024729858869481237,0.0024169855292782323,0.006451508882501461,0.06544531718264227,0.006814700840515608,0.029258841315023387,0.0033486388871505836
"re-weighting fix","gaussian","auxiliary",4,20,0.004879232435155326,0.03773400360628099,0.0050300150636271475,0.025099321354217826,0.0024897205444767683,0.0066294200160943095,0.06575340117176745,0.0070094868160463005,0.02967640455682665,0.003443348215948576
"original {\\sc Dsea}","gaussian","auxiliary",5,0,45.33578063696078,1.7203666666666657,0.8121534315200862,0.36715913227194585,0.9399634110232622,2.2675825303718094e6,1.7056330809525573,0.8043605273809801,0.36820375994308435,1.4680355167146069
"original {\\sc Dsea}","gaussian","auxiliary",5,1,0.06611881413720119,0.21649045449257062,0.04540402228644504,0.07641158300382553,0.025562551133179737,462.0032025620713,0.21016738900626816,0.04475697610257805,0.07692932535517831,0.03279444473219219
"original {\\sc Dsea}","gaussian","auxiliary",5,2,0.005809512340575181,0.061751103459806944,0.00529992726134387,0.025775975895355657,0.002734227950292065,13.348036081695435,0.06040124993267021,0.006214392001151551,0.028441205389732757,0.004332037938509361
"original {\\sc Dsea}","gaussian","auxiliary",5,3,0.0018622701798621554,0.02226541979091626,0.001823573013831121,0.015102578563575787,0.0009182270297314153,2.8299606522827507,0.033596214457051694,0.0030249230325708615,0.019792360579471376,0.002001387404101318
"original {\\sc Dsea}","gaussian","auxiliary",5,4,0.0020718006515992706,0.021578966093329387,0.0021089007447722733,0.016244183854692777,0.0010483389410381528,1.4082981290135272,0.03715725388425991,0.0033706169232039745,0.02075905047457078,0.0020086184715977897
"original {\\sc Dsea}","gaussian","auxiliary",5,5,0.002809471743687978,0.027145930979917948,0.0028813088955493707,0.018991604845506018,0.0014288560137097164,1.0201616971615945,0.040943244680285755,0.004169187056076092,0.02301033938581202,0.0023517569403332926
"original {\\sc Dsea}","gaussian","auxiliary",5,6,0.0036766150561000905,0.0318060947716623,0.003766108148192264,0.02171427251262374,0.0018683929496830422,0.8762329124606312,0.04475647751172226,0.005084786607169119,0.0253674145895393,0.002788300482020642
"original {\\sc Dsea}","gaussian","auxiliary",5,7,0.004620079087452977,0.03572770830753659,0.004717597456849062,0.024303295435419193,0.0023428527929359516,0.8161957175584659,0.04795994103674296,0.006076121795755699,0.027701462905113043,0.00327708555381992
"original {\\sc Dsea}","gaussian","auxiliary",5,8,0.00562342550725204,0.03923279939566016,0.005723053565852511,0.026768187523385414,0.0028452618221268956,0.7919568591659131,0.05082737364396221,0.007127959003617404,0.029983281296293962,0.0038030659945074716
"original {\\sc Dsea}","gaussian","auxiliary",5,9,0.0066741641786038875,0.04245211223222885,0.006772042836168588,0.029118374686013526,0.0033700661647460112,0.7851782876559817,0.053496856295901826,0.008226758730400015,0.03219660633485084,0.0043562598209543725
"original {\\sc Dsea}","gaussian","auxiliary",5,10,0.007760921304099272,0.0454485191234098,0.007854425184280802,0.031359610310684356,0.003911993538726859,0.7875512151009403,0.05601978040736136,0.009360368001540215,0.03433207873804377,0.004928998270880413
"original {\\sc Dsea}","gaussian","auxiliary",5,11,0.008874083008187683,0.04826512911961014,0.008961472346152025,0.03349758391294753,0.004466534340636094,0.7947826924961754,0.058422713590295605,0.01051904687639971,0.03638643408855771,0.005515509851546075
"original {\\sc Dsea}","gaussian","auxiliary",5,12,0.010005978641878953,0.05091904916978417,0.010086160626809868,0.03553865289597835,0.00503007049703604,0.8043920201920328,0.06071645076842565,0.011694962960114408,0.0383598118065768,0.006111321592734194
"original {\\sc Dsea}","gaussian","auxiliary",5,13,0.011150105472969877,0.053423849232015805,0.011222522217919393,0.03748874929201896,0.0055995304258745025,0.8148428418581315,0.0629083346001616,0.012881956998387215,0.04025448138838945,0.0067129825261218684
"original {\\sc Dsea}","gaussian","auxiliary",5,14,0.012302313062148094,0.05579450794474767,0.012366904949520382,0.03935564143486212,0.0061730065388231475,0.8251465924681302,0.0650102306264156,0.014076222466332642,0.04207537629467221,0.007318321533854762
"original {\\sc Dsea}","gaussian","auxiliary",5,15,0.013458463484600202,0.05804130926532718,0.013515582406079184,0.04114502951089414,0.0067485686210221356,0.8346527167006987,0.06702452727337337,0.015274148417071162,0.043826514766391926,0.007925344013270462
"original {\\sc Dsea}","gaussian","auxiliary",5,16,0.01461584170071114,0.060172452481899195,0.014666183209615201,0.042863194248175376,0.007324975354196325,0.8429595365722985,0.06895716166917276,0.01647322739869067,0.045512491090988164,0.00853266287154739
"original {\\sc Dsea}","gaussian","auxiliary",5,17,0.015772663414205315,0.06219857583411473,0.015817278416043124,0.04451640347146146,0.00790145477679203,0.8498215505426558,0.07081692205612522,0.01767215488683185,0.0471385599509757,0.009139518948235097
"original {\\sc Dsea}","gaussian","auxiliary",5,18,0.016926715288979342,0.06412482252728834,0.01696687038677182,0.0461089584774273,0.008476973785197494,0.8551016910701811,0.07260284292340273,0.0188690691315045,0.0487083295239017,0.009744920388594987
"original {\\sc Dsea}","gaussian","auxiliary",5,19,0.018077446371005515,0.06596097755891464,0.01811472299647513,0.047646653669794405,0.009051363675257131,0.85875130760998,0.07432471877228289,0.02006379897769216,0.05022686662355606,0.01034871630382479
"original {\\sc Dsea}","gaussian","auxiliary",5,20,0.019223737481675378,0.06771178885908515,0.019259949448540082,0.049133528980737536,0.00962414409026128,0.8607820507684938,0.07598526840120742,0.021255436691276917,0.05169759026760384,0.010950412008926935
"re-weighting fix","gaussian","auxiliary",5,0,45.33578063696078,1.7203666666666657,0.8121534315200862,0.36715913227194585,0.9399634110232622,2.2675825303718094e6,1.7056330809525573,0.8043605273809801,0.36820375994308435,1.4680355167146069
"re-weighting fix","gaussian","auxiliary",5,1,0.06625819508387908,0.2171002864163124,0.045604776896903204,0.07657467979054489,0.025660816361557637,457.9510149503683,0.2105503566864514,0.04493476297777561,0.07705653907477643,0.03281383752901619
"re-weighting fix","gaussian","auxiliary",5,2,0.005780161711736048,0.06332518487560043,0.005234750513250329,0.025620737371485368,0.0027075441835218705,13.242534695189399,0.06150129839852252,0.00608826709862881,0.028159252727851525,0.004259080923110083
"re-weighting fix","gaussian","auxiliary",5,3,0.001335431588540955,0.02176295739357701,0.0012724170894601319,0.012618828355270286,0.0006466957991031343,2.846111577653329,0.03530110055332374,0.00236875131204473,0.017598993125794684,0.0016730340658273515
"re-weighting fix","gaussian","auxiliary",5,4,0.0009372537451517418,0.015765526257243295,0.0009551978708373965,0.010940344909012809,0.00047470596400495986,1.4478541380291223,0.03520823748407451,0.0020642027353917434,0.016360543423532086,0.0013576844610671945
"re-weighting fix","gaussian","auxiliary",5,5,0.0009723710204614496,0.01716931227879955,0.001027659426626341,0.011356781135921215,0.0005048302705171043,1.073892965621386,0.036875710990626476,0.0021156894116246884,0.016517183914959387,0.0013274470259236266
"re-weighting fix","gaussian","auxiliary",5,6,0.001051624204052191,0.01859282915829631,0.001127581872578019,0.011900369298815206,0.0005514228030363317,0.9411141500731254,0.03719692686054851,0.0022020363929380147,0.01682670837663124,0.0013477614945518097
"re-weighting fix","gaussian","auxiliary",5,7,0.0011342822806785472,0.019546584082972863,0.0012229187403184696,0.012394282615389052,0.0005970165666626501,0.8887820529264522,0.037177439118483625,0.0022957838109370268,0.017166367221696354,0.0013844496869634027
"re-weighting fix","gaussian","auxiliary",5,8,0.0012179333114922413,0.02033362683054449,0.0013153120753564948,0.012853327785621172,0.0006417715731928689,0.8680409025910129,0.03710429331034921,0.0023953076064164715,0.01752354939638348,0.001429351951063816
"re-weighting fix","gaussian","auxiliary",5,9,0.0013029818057777192,0.02091262278916947,0.0014070925564994901,0.013292802257311548,0.0006865425871069924,0.8602983931612496,0.037047940094107,0.0024993274332742892,0.01789071913791782,0.0014787906065393383
"re-weighting fix","gaussian","auxiliary",5,10,0.001389508697484037,0.02138184460864671,0.0014992648498532487,0.013719557781414553,0.0007316840113817326,0.8575234844412848,0.03702012579591765,0.0026063042901152194,0.018261126888696987,0.0015306382922325482
"re-weighting fix","gaussian","auxiliary",5,11,0.0014773962742602152,0.021926453317988672,0.001592170279872606,0.014136466632560954,0.0007772933711057163,0.8560178942099184,0.03701680952209498,0.002714939311669202,0.018629819156053426,0.0015836125523117463
"re-weighting fix","gaussian","auxiliary",5,12,0.0015666216672694856,0.022406588307328557,0.0016860362842505221,0.014545470196836744,0.0008234445829798148,0.8540780546935348,0.03706330151028906,0.0028244135957499954,0.01899401996413757,0.0016370073481322914
"re-weighting fix","gaussian","auxiliary",5,13,0.0016572264109049634,0.02283684435120983,0.0017810468453950262,0.01494805376634844,0.0008702070105032663,0.8509979888350394,0.03733476609075447,0.002934445264406685,0.01935300170982964,0.0016905536044604585
"re-weighting fix","gaussian","auxiliary",5,14,0.0017492679235261935,0.023225087357356778,0.0018773452352575937,0.015345345534375545,0.0009176386339868016,0.8465906458090282,0.037595172500813734,0.003044802941649159,0.019706300067343693,0.001744095485443355
"re-weighting fix","gaussian","auxiliary",5,15,0.0018428532363887447,0.023579513657793136,0.0019750974980227774,0.01573842913178235,0.0009658130182899658,0.84092002925557,0.037906344022747424,0.0031555485733031816,0.020054420113933123,0.001797663973328546
"re-weighting fix","gaussian","auxiliary",5,16,0.0019381197367417163,0.02390636497119218,0.0020744877411131646,0.016128339625140868,0.0010148146325362451,0.8341920254722693,0.03832173286434113,0.0032668751169930626,0.020398244704611795,0.0018513797775090084
"re-weighting fix","gaussian","auxiliary",5,17,0.0020351609805688503,0.024211390269339803,0.002175637605185293,0.016515769052099588,0.0010646997050431004,0.826647794483026,0.03872877863879666,0.0033789037448026045,0.020738381586577218,0.0019053348650407919
"re-weighting fix","gaussian","auxiliary",5,18,0.002134018736736647,0.024494937503129994,0.002278608296377399,0.016901117414851945,0.0011154956135992094,0.8185461739430705,0.039116304372145055,0.0034916853365604857,0.02107519024707465,0.0019595904230548617
"re-weighting fix","gaussian","auxiliary",5,19,0.0022346462855901495,0.024762232567271097,0.00238336628661473,0.01728440256817354,0.0011671833604375414,0.8101117913652987,0.0394881025167643,0.0036053367841155444,0.021409195025205243,0.002014236562260746
"re-weighting fix","gaussian","auxiliary",5,20,0.0023370754652487767,0.02501362161122717,0.0024899553549217446,0.017665913260241178,0.001219782797223002,0.8015600039856094,0.03984395528173749,0.0037198950737162605,0.021740656871017137,0.002069321753418186
"original {\\sc Dsea}","gaussian","auxiliary",6,0,2.267583326850744e6,1.7168266666666678,0.8255280220827335,0.37364969950542487,1.5004061574772352,21.43468258277312,1.7051445025199576,0.7974305012360323,0.3629799728580862,0.8828527516713809
"original {\\sc Dsea}","gaussian","auxiliary",6,1,373.4998934568204,0.20861447691814497,0.04662142322654204,0.07838445488143113,0.03309735148147422,0.04841967267788323,0.1983694518768526,0.03595353506389848,0.06779208001896464,0.019829666047555327
"original {\\sc Dsea}","gaussian","auxiliary",6,2,9.484640495108115,0.053912012026847735,0.006446307992079353,0.028850945831412473,0.004224571824511459,0.003057691444498171,0.03794960758808903,0.002886340355289772,0.019012719313799012,0.0014716057275686615
"original {\\sc Dsea}","gaussian","auxiliary",6,3,1.7046236436787032,0.03396382074041663,0.003988265842304305,0.02256411884400266,0.0023508838946627677,0.002621532594341036,0.04691691984210565,0.002710808869774036,0.018468998415254397,0.0013421164454670586
"original {\\sc Dsea}","gaussian","auxiliary",6,4,0.6693195790085996,0.038559537119245396,0.005110398184809448,0.025409585064028156,0.0027582023082367204,0.004206134554685051,0.05790226759161234,0.004432367625807726,0.023657113995144537,0.0021827223009088753
"original {\\sc Dsea}","gaussian","auxiliary",6,5,0.36514050527843533,0.04431147011073587,0.006511859071314349,0.0286261611474735,0.0033919451408356304,0.005504670447898187,0.06263099895826388,0.0058148208146499465,0.02712057493116613,0.0028623582203106284
"original {\\sc Dsea}","gaussian","auxiliary",6,6,0.22997233393443023,0.04905180500827405,0.007910478754711599,0.03152299991667908,0.0040505945549120055,0.0065909395426002005,0.0651472120071203,0.006954095646257212,0.029674585393906376,0.0034252177336638926
"original {\\sc Dsea}","gaussian","auxiliary",6,7,0.154913141505568,0.052905933960666965,0.00932289980794453,0.034205939714292054,0.004726726123675511,0.007611485391763035,0.06732875272695353,0.008016108783876898,0.03187167698138021,0.0039511845891044995
"original {\\sc Dsea}","gaussian","auxiliary",6,8,0.10834309192649119,0.0563187136028984,0.010770021482629035,0.03675583428976843,0.005425358404811682,0.008639253717868636,0.06911180313019598,0.00908411243832044,0.03393778244963135,0.00448027546406709
"original {\\sc Dsea}","gaussian","auxiliary",6,9,0.07948203340157417,0.05946252548275036,0.01225699690792494,0.03920668353039297,0.006147539172066043,0.00970148982701316,0.0706834360430887,0.01018968922245226,0.035950360176324136,0.00502752697910069
"original {\\sc Dsea}","gaussian","auxiliary",6,10,0.08027016410007566,0.06241236834763969,0.013783710963703205,0.041579405147446305,0.006901831204341169,0.010802889098611887,0.07213606897775672,0.011335481250856308,0.037903170858354575,0.005593364960761952
"original {\\sc Dsea}","gaussian","auxiliary",6,11,0.08104086794359638,0.06520575007215888,0.015340844098335239,0.043868870470316616,0.007670336096814481,0.01194375738558126,0.0735207030492734,0.012527428401038041,0.039834627667405,0.006181223955051921
"original {\\sc Dsea}","gaussian","auxiliary",6,12,0.08183037651853611,0.0678819135464094,0.01692077102911327,0.04607724339521447,0.008449308765737578,0.01311789311006394,0.07496268631792632,0.013759107136383331,0.041738140564106935,0.006787933301111281
"original {\\sc Dsea}","gaussian","auxiliary",6,13,0.0826464032002824,0.07043163201083578,0.018517579309261442,0.04820807827530196,0.009235835189872092,0.014319464348461514,0.07676741750017312,0.015024453017749843,0.043608737218436146,0.007410504785636512
"original {\\sc Dsea}","gaussian","auxiliary",6,14,0.08348572551273106,0.07286201101300009,0.0201249249993636,0.050263390748719154,0.010026811692414239,0.015541851502321735,0.07849190416475652,0.016316384258675345,0.045440775739442794,0.00804547933912429
"original {\\sc Dsea}","gaussian","auxiliary",6,15,0.08434396600958483,0.07518262292577993,0.021738422431521975,0.0522468844542904,0.010820099191758083,0.016780367299718175,0.08013406416936701,0.01762980075541956,0.04723202232763947,0.00869038033968517
"original {\\sc Dsea}","gaussian","auxiliary",6,16,0.08521622844129219,0.07739954419892037,0.0233530676682257,0.054160689862595285,0.011613250014573544,0.01802948432755981,0.08170742259695159,0.018958790117725163,0.04897941302236471,0.009342319676778177
"original {\\sc Dsea}","gaussian","auxiliary",6,17,0.0860999034727964,0.07952079830136939,0.024965940984216076,0.056008705934417764,0.012404865406787098,0.019285795820991134,0.08321320690634394,0.020299504175730995,0.0506827429185996,0.009999450367399701
"original {\\sc Dsea}","gaussian","auxiliary",6,18,0.08699190294453527,0.08155005682367236,0.02657301981779556,0.05779288854065601,0.01319298662500087,0.020545046117924494,0.08465367552722149,0.0216473084336789,0.05234076633261496,0.010659521094476338
"original {\\sc Dsea}","gaussian","auxiliary",6,19,0.08789131678546092,0.0834944650763452,0.028172248066974517,0.059516810424569064,0.013976643105634538,0.021804345262430382,0.086042299643338,0.022998945236597967,0.0539538667898813,0.011320966571533267
"original {\\sc Dsea}","gaussian","auxiliary",6,20,0.08879611312658214,0.08535829808513361,0.029761274952103588,0.06118315556284285,0.014754709510976299,0.023061448181210104,0.08736938847290977,0.024351795087418603,0.05552299682496092,0.011982541520988765
"re-weighting fix","gaussian","auxiliary",6,0,2.267583326850744e6,1.7168266666666678,0.8255280220827335,0.37364969950542487,1.5004061574772352,21.43468258277312,1.7051445025199576,0.7974305012360323,0.3629799728580862,0.8828527516713809
